date,Worldwide,Afghanistan,Aland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada ,Cape Verde,Cayman Islands ,Central African Republic,Chad,Chile,China,"Hong Kong, SAR China","Macao, SAR China",Colombia,Comoros,Congo (Brazzaville) ,"Congo, (Kinshasa)",Cook Islands ,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Malvinas) ,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany ,Ghana,Gibraltar ,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man ,Israel ,Italy ,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea (North),Korea (South),Kuwait,Kyrgyzstan,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macedonia, Republic of",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Federated States of",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestinian Territory,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation ,Rwanda,Saint-Barthélemy,Saint Helena ,Saint Kitts and Nevis,Saint Lucia,Saint-Martin (French part),Saint Pierre and Miquelon ,Saint Vincent and Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen Islands ,Swaziland,Sweden,Switzerland,Syrian Arab Republic (Syria),"Taiwan, Republic of China ",Tajikistan,"Tanzania, United Republic of ",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands ,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic),Viet Nam,"Virgin Islands, US",Western Sahara ,Yemen,Zambia,Zimbabwe
2018-11-01,26,15,19,12,21,4,12,11,13,20,22,6,22,10,8,7,36,24,15,22,16,14,12,7,29,6,25,17,11,15,8,,12,15,4,4,9,12,19,15,26,1,29,14,20,31,22,16,2,9,5,8,27,5,17,9,18,21,17,19,7,34,27,27,23,4,6,20,16,18,13,12,16,22,13,26,7,5,8,6,12,5,14,11,7,14,38,33,14,3,0,19,13,29,12,40,18,22,17,7,19,22,28,12,30,38,24,28,11,10,0,100,60,31,6,9,19,24,3,2,27,3,19,10,21,16,10,19,15,4,14,3,25,4,16,4,25,4,18,16.0,6,16,0,13,4,12,27,0,10,15,19,11,22,5,10,32,25,23,25,10,29,24,32,11,27,39,19,8,39,21,19,14,27,7,21,8,11,19,69,0,10,5,5,2,34,17,22,6,3,19,14,12,5,7,17,14,12,12,35,15,68,6,15,12,32,34,3,8,27,4,4,23,23,18,17,1,13,8,30,25,16,49,19,7,7,13,38,29,4,68,10,12
2018-12-01,22,14,15,9,18,4,9,10,20,18,17,5,17,8,6,7,26,22,13,13,16,11,8,5,11,3,20,15,9,12,28,,11,15,4,3,9,10,13,12,21,1,6,10,19,24,13,13,2,6,4,0,24,4,16,8,15,18,15,22,4,25,23,25,18,0,0,17,13,0,10,11,13,19,19,19,5,4,8,4,9,8,11,7,7,15,38,26,12,3,1,17,9,20,11,27,16,18,13,8,13,15,25,9,24,32,18,24,10,8,0,0,59,29,6,6,19,18,3,2,25,7,17,8,14,12,10,16,12,3,12,6,22,4,12,7,19,7,16,27.0,7,14,10,11,4,9,22,0,8,12,9,8,16,4,9,26,20,17,22,8,34,18,20,12,23,35,18,6,36,21,16,12,27,6,10,7,9,16,9,21,4,1,2,0,31,15,19,4,2,14,13,9,3,7,14,10,10,11,31,10,0,3,13,9,32,28,3,9,25,5,4,4,22,19,16,2,6,8,29,20,13,43,15,7,4,10,35,23,3,62,12,10
2019-01-01,24,12,19,8,18,6,8,13,17,16,20,7,17,9,7,7,23,24,13,20,16,13,11,6,27,5,27,15,10,12,23,,11,18,5,2,8,12,14,10,33,1,12,13,18,23,14,16,1,5,5,1,28,5,17,8,17,19,16,18,8,29,23,24,18,2,7,21,15,15,13,17,16,22,13,18,7,4,7,5,10,8,11,13,8,13,40,26,17,3,1,19,7,22,13,39,17,18,12,7,14,27,25,10,28,30,12,26,11,9,0,0,58,33,6,6,19,21,3,2,27,4,20,9,16,12,8,16,14,3,14,0,23,6,12,7,22,6,20,14.0,6,19,18,12,6,11,19,0,8,14,16,9,17,3,10,34,25,19,23,5,32,20,21,16,27,39,20,7,37,20,14,15,28,8,9,8,8,19,32,0,11,2,1,0,32,17,21,4,3,14,15,10,1,8,15,14,11,13,33,8,0,5,17,11,30,26,2,8,26,5,5,0,28,18,15,1,10,7,31,21,15,49,16,8,9,15,31,21,4,64,13,14
2019-02-01,24,11,4,11,19,5,10,10,36,24,24,7,28,8,7,6,27,19,14,17,15,12,14,8,27,4,34,14,11,13,24,,9,17,4,5,8,13,12,9,24,2,23,14,12,17,7,17,2,12,4,5,30,6,16,9,15,19,15,21,7,29,27,23,19,4,7,16,16,0,13,12,15,24,19,22,10,4,7,5,11,8,13,10,6,18,37,27,13,5,1,14,12,20,12,26,17,18,11,8,14,18,26,9,26,13,18,26,12,8,0,0,59,29,6,4,20,19,3,2,27,1,14,9,17,11,5,15,13,4,12,5,17,5,12,10,25,4,18,29.0,7,12,0,13,5,11,10,0,8,13,12,8,17,6,9,21,23,19,22,7,26,20,23,16,30,40,20,6,39,19,22,13,25,8,21,7,8,15,60,20,9,4,2,0,30,22,18,2,5,13,13,10,2,6,14,15,12,13,29,11,50,7,13,10,29,9,2,8,21,4,6,4,23,18,12,1,7,7,29,22,14,47,19,8,8,15,7,27,2,63,11,10
2019-03-01,23,10,6,10,18,6,17,12,12,20,23,7,26,8,6,6,29,21,15,20,14,12,9,6,15,4,27,12,7,14,17,,12,17,6,4,7,14,13,10,33,3,27,21,12,17,8,16,1,9,5,2,26,6,15,11,13,18,16,22,6,27,31,25,20,2,6,18,13,14,19,18,13,24,17,17,10,3,7,4,10,7,13,2,3,20,35,25,18,5,0,11,9,23,11,28,17,18,11,7,14,25,26,9,26,12,14,23,11,9,0,0,55,31,5,4,20,20,3,2,27,6,16,9,16,14,7,15,11,4,11,5,19,5,13,4,24,4,16,18.0,7,17,0,13,7,10,8,0,9,12,18,9,18,9,9,32,24,18,21,5,28,20,23,16,30,38,19,7,42,18,24,13,26,8,32,8,16,12,8,0,9,6,4,2,30,26,17,6,3,14,13,11,2,5,14,7,12,12,30,7,43,6,13,10,32,11,3,7,20,6,4,8,24,19,11,1,5,6,30,21,14,49,18,7,5,14,8,23,1,60,10,12
2019-04-01,23,12,4,11,17,9,14,9,9,26,21,7,26,8,6,8,28,21,14,19,17,12,10,6,21,4,25,15,9,12,19,,11,18,4,4,8,11,12,17,18,1,19,11,15,21,16,15,1,7,6,0,24,5,19,10,14,20,14,20,8,27,26,24,18,4,0,20,15,0,8,14,14,19,12,24,7,3,8,4,11,4,12,5,4,15,36,28,10,3,0,14,8,23,10,27,15,17,14,8,13,18,25,9,28,29,17,25,10,8,0,0,56,31,6,6,19,22,3,2,26,7,16,6,19,13,4,15,11,3,10,0,20,3,12,4,21,2,18,4.0,7,20,18,11,5,11,7,0,7,13,10,9,16,5,9,33,21,19,23,0,29,18,17,12,25,36,17,6,37,19,16,13,25,7,0,7,8,16,25,21,6,3,3,0,28,21,17,4,3,13,14,11,3,5,14,8,10,11,30,7,23,5,13,10,32,30,3,8,25,3,4,14,24,18,15,1,8,6,29,22,13,49,16,7,1,12,34,19,6,66,11,12
2019-05-01,23,12,6,15,21,4,9,13,37,25,22,7,26,8,7,8,28,29,13,18,18,12,12,10,22,5,27,12,11,12,21,,7,16,5,2,9,16,13,10,31,3,19,14,24,26,19,15,0,9,4,1,26,6,18,10,13,22,15,27,11,31,26,25,21,3,0,17,17,15,7,15,17,20,13,22,7,5,8,5,12,6,12,5,4,15,42,27,12,5,1,12,9,26,12,32,17,18,23,8,14,21,27,10,28,34,13,26,11,11,0,0,59,35,7,6,25,22,4,3,21,4,19,9,16,13,11,18,13,3,12,6,24,4,12,12,21,2,17,38.0,5,19,0,17,6,12,9,0,9,13,13,9,21,7,10,36,22,23,26,0,20,21,28,15,27,37,18,7,35,21,21,13,35,6,12,8,17,13,17,61,13,5,4,2,34,19,22,5,4,16,28,9,4,7,16,11,11,15,32,12,24,7,13,11,27,33,4,7,29,3,6,6,22,18,18,2,10,8,30,25,14,48,17,9,14,14,35,13,7,56,13,13
2019-06-01,24,13,2,9,20,2,6,11,18,21,22,8,28,9,7,8,26,25,14,19,16,14,10,5,23,4,27,13,10,15,9,,12,17,6,3,9,15,13,17,27,5,29,18,20,27,17,15,0,13,6,1,28,6,17,9,16,18,14,28,15,30,36,25,25,2,14,16,15,0,6,15,13,38,22,31,13,5,7,5,11,10,14,8,7,30,28,30,16,4,0,17,11,30,12,30,16,18,20,8,13,21,28,11,29,35,15,26,11,12,23,0,59,34,6,7,19,24,2,3,32,9,18,10,15,16,12,18,15,4,8,6,35,5,11,4,23,5,15,0.0,5,15,0,14,7,11,8,17,8,15,18,9,19,4,10,22,21,20,22,3,37,24,23,17,31,41,21,7,38,22,31,14,26,9,24,8,10,25,0,18,7,4,0,0,37,22,18,9,5,15,12,9,1,8,17,16,12,11,34,10,0,6,15,11,29,29,3,9,31,3,4,0,25,20,18,2,8,10,28,23,15,47,17,8,4,16,36,20,7,75,12,13
2019-07-01,23,13,15,9,19,1,16,10,39,13,22,8,22,8,7,8,30,26,14,19,15,13,11,5,28,5,29,17,13,15,22,,13,15,5,5,9,13,13,13,30,1,20,15,19,24,13,16,1,7,3,1,31,5,18,9,16,17,14,30,7,29,28,24,26,2,13,19,15,15,10,12,14,25,12,18,8,5,8,5,10,12,15,3,5,19,37,37,11,3,1,16,15,32,12,34,17,18,17,8,15,13,30,11,29,34,16,27,10,10,0,0,56,32,5,7,23,22,4,2,29,7,16,10,15,14,10,16,11,5,11,0,18,4,13,4,31,8,17,,7,19,11,14,6,10,9,0,8,20,12,9,23,5,10,36,20,21,27,0,28,24,15,17,31,40,21,8,34,20,26,13,26,9,0,8,10,20,39,19,9,1,3,0,35,19,20,6,3,14,13,9,1,7,15,11,12,12,37,12,0,5,15,11,29,27,3,9,31,3,5,11,27,19,21,1,8,8,29,24,14,47,17,7,4,13,34,17,5,70,12,13
2019-08-01,23,14,6,9,21,4,11,11,20,20,20,8,34,10,6,7,32,26,15,16,15,13,16,7,30,6,24,15,12,13,19,,10,15,5,3,8,10,13,7,28,4,16,15,19,25,14,15,2,6,4,1,27,5,19,9,17,17,15,28,11,28,29,25,20,2,0,17,14,16,8,18,12,22,11,23,4,5,7,5,11,8,17,6,6,17,28,29,18,4,1,15,8,25,11,33,17,18,12,8,14,22,29,10,27,38,21,26,11,10,5,44,54,33,6,5,19,21,5,2,25,7,20,10,16,13,10,16,11,3,9,6,14,4,13,4,22,6,15,,6,14,9,13,6,11,8,0,9,14,23,9,21,4,9,22,19,21,25,4,30,19,20,13,28,40,19,7,38,19,19,13,25,6,10,8,6,12,20,42,13,4,1,0,33,21,21,5,2,14,12,10,4,7,14,13,14,12,35,11,0,4,13,11,31,28,3,8,29,5,5,6,26,19,17,2,5,7,31,23,14,44,19,7,9,15,35,13,8,62,11,13
2019-09-01,25,13,2,9,19,6,11,12,76,16,25,6,23,8,6,8,26,23,14,19,18,13,11,6,28,5,24,19,10,14,18,,12,16,5,4,9,12,12,10,28,2,19,14,18,28,18,15,3,6,5,1,26,6,19,10,17,20,15,19,11,32,28,26,21,2,14,23,14,0,18,12,13,25,13,20,9,4,7,5,10,8,25,7,5,13,34,28,18,4,1,16,10,26,11,31,19,21,13,7,13,16,28,10,22,38,19,26,10,10,0,0,55,35,6,4,22,24,3,2,29,3,21,7,22,15,8,16,11,3,13,2,17,5,13,3,24,7,19,,6,20,0,15,5,10,9,14,8,13,16,9,17,8,9,35,21,19,27,5,31,21,22,16,30,45,21,7,40,21,25,13,26,6,18,9,14,19,9,0,11,3,1,0,33,22,29,6,4,14,13,10,2,6,14,12,14,11,30,9,27,5,14,11,30,28,3,8,27,3,4,11,20,17,21,1,9,8,32,23,14,49,29,8,11,14,35,20,5,60,13,13
2019-10-01,24,13,2,12,23,4,12,13,38,14,19,7,21,8,6,8,28,24,13,14,18,13,9,7,23,5,22,15,9,11,22,,11,18,5,5,7,11,13,16,19,2,27,13,18,27,14,14,1,9,4,2,26,6,17,10,13,17,14,27,9,30,27,29,22,2,38,19,15,0,18,11,14,22,10,14,7,5,8,4,11,5,14,8,4,18,38,26,12,2,1,14,8,27,10,30,16,17,14,7,13,14,29,9,26,38,16,29,11,10,0,0,53,34,6,6,20,21,4,2,29,4,19,9,20,9,8,15,16,4,11,3,20,6,10,7,22,1,19,,6,16,0,17,4,10,7,0,8,13,18,8,20,5,9,18,21,18,24,9,34,19,17,13,31,42,24,7,37,19,17,13,26,8,18,8,9,15,29,0,5,5,4,0,30,17,19,5,3,14,12,10,4,8,14,19,11,12,32,11,0,6,13,10,31,29,2,8,25,3,5,2,22,20,22,2,6,8,32,21,13,46,16,7,9,14,34,24,6,64,12,14
2019-11-01,23,12,9,11,19,4,14,11,0,14,19,7,31,8,7,9,25,23,14,15,18,12,11,9,32,5,27,16,7,12,23,,10,16,4,2,9,11,13,11,22,3,21,15,18,26,19,14,3,6,4,2,25,5,18,9,17,18,14,18,4,32,29,26,20,2,25,19,15,0,9,11,13,20,17,20,7,3,7,5,10,6,11,2,4,15,38,29,14,4,1,22,9,26,11,28,18,17,15,8,14,18,26,10,27,35,19,24,11,10,0,0,58,30,7,7,21,23,2,2,28,5,15,8,13,13,12,16,7,3,9,0,19,4,12,7,22,12,19,,6,17,0,13,5,11,10,0,9,14,21,8,19,5,8,25,21,18,25,8,29,20,16,13,29,42,22,6,35,19,19,12,26,7,33,9,13,12,38,0,8,3,1,0,30,19,19,7,3,15,13,10,1,8,14,14,11,14,29,9,0,7,12,10,28,32,3,7,29,2,5,5,21,19,17,1,6,9,32,22,13,44,15,8,6,13,38,17,4,60,12,13
2019-12-01,22,12,8,9,18,6,12,10,18,16,18,7,26,7,7,8,25,22,14,17,16,12,13,5,27,4,22,14,8,10,17,,13,14,5,5,8,8,12,10,14,0,14,11,19,23,14,13,0,7,4,3,24,5,15,7,14,18,14,14,10,27,24,24,21,1,17,19,13,0,11,9,12,18,8,13,4,3,7,4,9,8,12,10,4,17,34,27,11,3,1,13,4,22,10,36,17,16,12,7,12,22,24,9,25,30,15,23,10,9,0,0,51,28,6,6,20,24,2,3,24,5,16,10,13,6,8,15,12,4,6,9,17,5,12,4,20,7,15,,5,16,0,12,6,12,10,0,8,22,14,7,18,5,8,31,20,19,23,5,26,17,9,14,24,38,17,6,36,19,19,13,26,7,17,9,6,17,29,0,9,5,2,3,31,17,19,3,3,13,12,11,5,7,13,16,10,10,28,9,37,3,13,10,29,28,3,7,24,4,4,6,17,19,16,1,12,7,30,22,13,41,15,8,3,10,37,22,5,59,12,9
2020-01-01,29,14,14,12,21,6,15,13,85,11,29,7,26,9,9,10,31,32,15,21,23,16,14,8,27,6,41,19,17,20,11,,14,21,6,6,10,11,16,12,31,3,24,19,27,27,19,20,3,9,5,5,39,7,19,10,20,23,19,22,3,37,39,26,27,3,12,21,16,34,27,19,19,26,21,33,7,5,9,6,11,10,15,9,6,16,43,36,10,4,1,12,10,34,14,31,21,27,34,9,15,20,27,15,30,37,22,28,16,14,0,0,56,44,8,7,21,27,4,3,28,9,24,10,18,29,11,22,16,5,13,14,22,4,14,18,31,8,20,,6,16,0,16,9,13,14,0,10,17,16,10,30,5,11,42,27,26,29,4,34,31,48,31,44,57,27,10,42,32,24,19,36,9,16,11,8,23,52,35,19,6,1,6,37,23,22,2,4,18,17,12,8,8,18,24,15,16,29,15,0,6,16,13,32,34,4,10,38,9,4,16,27,23,23,2,8,12,40,31,16,52,22,11,13,20,39,26,8,69,15,22
2020-02-01,26,12,11,9,18,8,11,8,18,18,18,6,14,8,8,7,22,23,13,17,18,14,11,8,19,2,24,15,10,11,13,,13,16,5,2,10,11,14,8,24,2,16,13,26,31,25,14,2,8,3,1,33,6,17,9,15,19,16,15,4,26,27,23,18,2,13,22,14,14,9,13,15,21,16,26,7,4,8,5,10,7,12,7,5,19,45,27,14,3,1,14,7,22,12,35,19,17,13,7,14,19,27,11,29,42,18,23,11,10,0,0,53,30,6,6,22,21,2,2,25,1,20,8,18,12,7,17,12,3,11,8,13,4,12,0,21,11,20,,5,16,17,13,6,12,8,12,14,14,16,9,20,6,9,15,23,19,25,2,36,21,21,13,26,44,19,6,40,21,22,13,27,7,8,10,12,13,55,0,7,1,4,2,31,20,21,8,3,16,14,11,2,7,14,17,13,12,27,7,0,8,14,10,32,35,3,10,27,4,5,9,21,21,16,1,10,8,33,23,14,54,16,8,6,13,40,25,6,64,11,13
2020-03-01,42,14,14,12,26,4,31,13,51,30,31,8,27,13,14,8,51,32,15,28,20,21,18,11,41,7,34,25,10,19,23,,19,23,7,4,10,12,27,16,38,3,27,17,36,41,33,19,4,9,7,2,34,7,30,15,18,27,21,28,8,35,31,29,21,4,25,26,24,12,23,16,22,38,16,44,8,7,9,9,12,10,19,7,8,34,58,32,22,5,1,17,13,28,16,45,29,24,16,8,23,32,30,20,38,45,21,27,12,16,0,0,65,38,7,7,30,26,5,3,26,14,24,13,24,17,9,25,22,4,17,17,31,6,16,4,30,3,22,,7,24,18,18,7,12,9,0,11,21,23,14,23,8,10,26,31,27,30,5,34,24,25,20,46,49,29,11,54,29,34,20,33,10,45,12,15,21,53,34,12,5,7,6,40,29,33,5,5,27,23,16,5,8,20,20,24,16,29,12,0,10,21,17,35,49,3,10,30,4,7,12,32,28,24,1,14,12,36,30,23,100,18,8,2,20,42,38,9,69,13,16
2020-04-01,40,16,13,14,33,10,35,18,66,24,43,7,28,17,17,8,44,30,24,26,23,25,13,11,32,5,47,23,20,25,20,,25,27,13,5,11,16,27,22,34,4,36,22,32,37,26,26,4,12,9,5,37,8,30,19,24,27,22,20,8,39,31,31,26,3,23,29,48,0,23,18,22,49,30,29,9,8,9,10,13,13,27,13,7,38,40,38,15,8,4,26,26,30,18,43,41,28,15,8,24,30,35,20,38,42,19,28,16,29,0,0,57,40,10,6,33,25,4,6,27,14,25,16,23,23,12,32,27,6,19,14,40,9,25,0,29,4,20,,6,26,23,22,9,13,15,0,16,22,27,20,25,8,14,28,32,31,35,5,38,28,42,34,54,54,33,13,49,30,39,22,43,12,33,12,14,24,36,0,13,9,3,0,47,26,35,4,8,25,25,18,6,13,31,36,32,21,33,15,31,8,19,19,35,47,7,14,31,3,8,5,40,35,33,2,11,26,47,34,25,81,25,11,2,24,50,41,9,69,23,29
2020-05-01,32,14,5,10,31,8,13,17,39,17,34,7,31,15,12,8,31,29,19,21,21,21,14,10,28,9,31,18,15,21,21,,17,21,7,4,10,14,21,19,30,2,38,18,28,34,24,19,2,10,7,2,29,8,24,13,22,23,18,26,11,36,26,29,22,2,17,28,35,13,22,15,18,37,26,26,8,7,9,8,12,10,20,14,5,26,38,31,14,7,2,16,18,27,15,32,30,25,11,8,22,29,31,17,31,41,26,28,13,20,30,0,53,42,8,5,25,24,5,4,26,8,23,15,18,21,11,25,20,5,15,5,30,5,20,13,26,4,20,,4,20,23,22,8,11,10,11,14,19,23,17,21,5,13,40,29,27,27,5,30,24,26,26,33,44,25,11,45,25,25,18,34,10,0,12,5,19,27,18,12,7,4,0,44,24,25,8,7,23,20,15,4,9,23,32,22,17,32,11,0,10,17,16,30,36,5,11,28,3,5,14,35,31,25,2,13,17,40,29,24,63,20,9,9,20,41,24,8,61,16,18
2020-06-01,32,14,5,12,29,3,19,16,20,25,32,8,22,15,12,9,32,34,18,23,20,19,15,10,30,5,33,19,12,18,12,,16,22,5,5,10,13,22,15,20,1,27,20,25,33,23,18,2,8,5,4,26,7,25,12,22,23,18,25,8,30,24,32,18,1,26,25,24,16,15,19,20,30,10,28,9,6,9,8,10,10,19,8,7,22,37,27,18,5,1,18,12,24,16,31,26,25,13,8,23,17,31,16,31,42,29,29,14,15,0,0,54,40,7,8,31,27,4,3,25,10,21,12,17,18,8,22,24,4,17,3,19,7,15,4,26,3,18,,4,18,17,22,7,9,9,0,11,19,23,16,23,6,11,29,28,30,27,7,38,26,23,20,35,42,27,10,45,31,25,19,37,8,31,12,21,16,31,41,10,4,1,2,45,26,23,7,4,23,19,12,2,9,19,26,21,16,32,10,32,9,16,17,34,37,4,8,29,4,7,10,32,27,24,2,7,12,42,30,25,62,22,10,11,20,41,25,9,78,14,17
2020-07-01,29,14,4,10,23,7,21,11,37,20,25,7,34,12,10,9,32,26,16,17,16,17,9,10,35,6,28,13,8,14,13,,14,17,3,2,8,11,22,16,29,0,20,14,26,32,15,15,1,7,4,2,27,5,18,10,20,19,15,19,5,29,24,25,18,1,0,22,20,0,22,13,18,28,23,18,6,5,7,8,10,10,16,8,6,14,45,26,25,3,1,22,12,21,13,32,23,18,12,7,19,29,27,12,28,38,20,25,10,12,0,0,51,33,6,7,26,24,3,2,24,7,25,11,15,10,7,18,14,3,12,0,21,3,11,4,23,2,18,,3,18,9,15,6,8,8,0,8,18,25,14,20,3,10,28,22,24,24,7,35,21,22,16,28,41,21,7,46,21,21,14,27,7,18,13,10,17,33,21,13,1,2,2,35,17,23,5,3,18,15,10,3,9,16,14,15,11,29,10,42,7,17,14,24,30,3,7,26,4,5,8,23,17,18,1,7,7,33,23,21,62,19,8,7,16,38,26,5,64,10,13
2020-08-01,26,15,3,10,24,5,12,10,18,16,23,6,28,11,8,8,34,24,16,20,14,15,14,8,26,5,27,15,12,13,12,,9,17,3,4,9,12,19,15,22,0,22,13,25,31,18,14,1,7,3,0,25,4,21,9,19,18,17,19,6,27,25,24,20,1,25,20,17,0,14,11,15,26,19,17,4,6,6,7,10,9,17,6,3,19,39,25,18,5,1,20,9,24,11,30,20,20,12,7,17,27,25,12,30,36,23,27,9,12,0,0,48,31,5,7,21,23,2,2,28,6,18,10,16,12,7,18,16,3,12,8,20,4,14,5,21,3,16,,4,17,8,14,5,10,8,0,9,15,15,12,18,6,10,21,22,20,24,2,31,22,21,14,26,40,20,8,38,20,12,13,23,8,34,12,8,13,6,0,14,6,2,0,33,19,23,4,3,16,14,11,4,6,16,14,14,12,28,10,0,7,15,12,31,30,3,7,27,2,6,8,20,21,19,1,10,7,33,23,19,55,17,8,3,16,40,26,5,65,12,13
2020-09-01,26,14,5,10,19,4,11,12,0,18,23,6,28,11,8,6,31,25,16,12,15,15,11,8,25,6,24,17,9,13,13,,9,16,4,2,8,12,17,16,23,2,13,14,23,27,17,15,0,6,3,1,26,4,17,9,16,18,17,16,7,28,24,24,19,1,0,20,17,0,17,10,16,24,18,22,6,4,7,6,9,9,14,0,4,23,39,26,14,2,0,16,8,22,11,26,19,21,13,7,15,20,26,11,31,35,18,21,9,11,0,0,49,29,5,8,21,23,2,1,23,6,20,11,16,14,7,16,14,2,16,8,17,5,11,20,22,1,17,,5,12,0,13,6,11,8,0,8,16,19,12,17,4,9,30,24,20,25,2,25,23,18,15,24,40,18,8,45,21,15,13,24,8,18,13,15,12,46,0,16,7,4,1,24,18,24,9,3,16,13,11,2,7,15,13,13,11,27,13,27,6,16,12,29,31,3,6,26,3,4,2,20,20,18,1,10,7,31,22,17,56,16,8,7,16,37,22,2,53,10,12
2020-10-01,26,17,5,10,21,5,16,11,34,22,23,7,30,12,10,6,32,21,16,17,15,18,13,9,29,5,26,15,11,15,25,,11,19,4,3,8,11,20,19,25,2,12,14,23,29,20,15,0,4,3,0,27,5,18,12,16,24,20,19,6,29,28,24,21,2,0,19,17,0,20,14,19,25,10,28,5,3,7,7,10,13,15,8,7,21,39,29,20,3,1,15,8,27,14,39,18,19,17,7,19,35,29,13,22,36,29,22,10,13,45,0,51,28,5,6,21,24,3,2,23,16,20,13,17,11,8,18,16,3,15,12,20,4,13,12,23,4,19,,5,17,0,16,6,11,8,0,7,17,6,12,17,4,10,28,37,18,27,8,29,23,30,13,26,40,21,10,43,21,20,16,28,8,25,14,10,16,61,22,9,5,5,3,28,19,21,3,4,18,16,12,5,8,15,14,14,12,30,12,34,6,19,15,31,34,4,7,24,3,5,7,20,20,20,1,9,7,32,22,20,53,16,7,11,16,39,29,5,60,11,11
2020-11-01,100,33,100,67,47,6,100,60,52,68,100,15,100,100,100,18,77,100,74,100,70,100,44,30,100,30,100,100,91,100,45,,81,100,27,20,21,43,100,100,100,11,100,100,100,100,100,100,9,30,24,15,100,22,100,100,100,100,100,58,32,100,87,67,100,7,100,100,100,100,100,77,100,100,58,91,31,17,21,100,46,41,100,100,25,91,72,100,100,16,6,58,46,100,100,100,100,54,100,12,100,100,90,100,90,100,100,67,28,100,0,0,100,100,15,15,100,80,8,13,39,100,100,100,70,68,42,100,100,15,100,17,100,15,93,64,100,24,52,,15,53,68,51,43,47,66,11,40,100,100,100,86,26,35,59,100,85,75,18,96,100,85,78,97,94,100,100,94,100,100,100,100,45,100,37,45,100,100,100,54,17,22,9,92,57,100,65,20,100,100,100,27,35,100,100,100,60,48,41,33,32,100,100,59,100,8,35,87,9,19,58,100,98,100,3,24,48,100,100,100,77,100,15,35,100,96,40,18,87,72,100
2020-12-01,25,13,3,12,17,4,15,8,19,20,18,7,31,11,9,7,30,19,15,17,17,16,12,6,21,5,27,16,11,13,12,,12,17,4,4,7,11,17,15,19,2,14,13,22,25,18,15,0,3,3,0,28,5,17,12,17,21,15,20,5,28,27,23,22,3,11,19,16,0,7,14,17,24,8,15,8,3,8,7,9,4,14,9,6,21,34,26,14,4,1,17,8,23,13,29,18,19,12,6,15,18,24,12,25,35,28,20,10,11,4,0,46,27,6,7,20,19,2,2,24,9,21,11,13,14,5,16,12,2,11,0,14,4,9,0,21,11,19,,4,15,0,13,4,10,7,0,8,16,13,11,19,3,11,19,24,17,25,7,22,22,17,13,24,39,22,7,44,20,20,14,28,7,38,13,5,22,27,42,5,4,2,0,27,15,21,6,3,15,14,12,2,7,14,14,13,12,28,9,36,6,15,13,31,31,3,6,22,2,3,11,17,18,20,1,8,8,32,21,16,49,13,8,5,15,45,23,7,58,13,14
