date,Afghanistan,Åland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Plurinational State of Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (the) [Malvinas],Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Islamic Republic of Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea (the Democratic People's Republic of),Republic of Korea,Kuwait,Kyrgyzstan,Lao People's Democratic Republic (the),Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Republic of North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Federated States of Micronesia,Republic of Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation,Rwanda,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,French part Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Dutch part Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,Province of China Taiwan,Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Uzbekistan,Vanuatu,Bolivarian Republic of Venezuela,Viet Nam,British Virgin Islands,Virgin Islands (U.S.),Western Sahara,Yemen,Zambia,Zimbabwe,Worldwide
2018-05-01,30,7,8,20,5,18,14,3,18,22,6,14,8,7,7,23,23,11,15,18,11,18,6,23,7,29,19,14,8,13,,8,16,8,6,7,10,12,12,23,4,25,12,17,14,1,8,6,8,24,3,16,8,27,13,24,17,27,11,28,25,30,16,3,26,16,4,10,0,9,9,17,19,17,25,6,2,9,5,12,5,11,15,13,26,28,28,12,4,3,15,17,23,22,11,30,16,23,16,6,14,21,29,10,22,30,30,30,9,10,0,0.0,50,27,6,7,21,24,2,3,29,9,17,9,16,13,12,10,15,10,3,11,3,18,4,12,8,20,11,17,17.0,6,19,0,19,8,24,10,9,13,19,10,17,4,11,39,23,26,24,16,16,18,9,19,25,34,16,6,32,18,18,14,26,10,2,3,12,25,0,0,5,4,10,0,35,12,19,6,1,14,15,15,10,7,11,14,19,10,13,26,5,0,15,10,24,30,2,8,29,5,7,23,22,18,15,2,9,11,28,23,14,47,16,10,4,10,46,14,22,5,65,10,10,23
2018-06-01,23,3,7,17,3,8,12,10,21,20,6,10,8,6,6,28,23,10,15,16,14,20,6,15,8,24,14,12,8,14,,11,17,8,5,8,11,10,14,26,3,25,13,19,13,4,6,4,4,23,3,14,8,26,14,17,17,29,20,26,26,29,17,3,15,16,6,11,0,16,9,11,27,16,22,7,2,8,5,11,8,13,0,9,19,26,27,12,3,1,13,19,22,21,11,31,17,23,16,6,15,16,26,10,21,32,20,28,8,10,0,0.0,48,29,4,7,21,21,1,2,34,8,18,10,15,13,12,8,15,13,2,9,15,27,2,13,16,19,0,16,13.0,7,16,0,17,8,23,0,8,14,17,10,21,7,11,30,20,22,23,13,15,19,9,21,24,36,16,6,33,21,25,12,25,8,2,3,11,9,0,0,5,3,11,3,38,11,20,10,2,13,25,14,10,3,11,15,13,11,14,27,6,0,13,10,26,28,3,9,30,3,4,25,22,19,15,3,5,12,27,23,14,45,16,6,4,9,42,16,30,7,67,9,9,22
2018-07-01,27,5,7,19,7,13,14,3,15,20,6,18,8,6,6,27,22,12,12,17,12,20,6,24,6,24,19,13,10,13,,11,15,6,5,7,11,11,13,26,2,24,12,19,14,1,7,8,4,27,3,17,7,22,14,16,14,29,25,27,28,27,14,3,21,17,6,12,27,8,12,13,17,17,18,6,2,7,5,12,4,14,5,12,21,26,25,5,3,2,17,20,19,23,10,32,17,24,16,7,13,21,28,9,21,33,16,30,8,10,0,0.0,49,29,4,5,20,24,1,3,37,12,17,10,16,13,14,12,14,14,2,13,3,19,4,13,3,19,11,18,8.0,5,18,0,17,9,21,8,8,14,11,9,24,4,11,33,19,24,22,11,17,20,10,19,24,35,16,6,34,20,17,12,22,7,9,3,8,13,25,15,5,6,3,0,39,10,20,14,1,13,12,12,10,4,9,15,13,10,13,25,4,45,12,10,27,27,2,8,29,4,4,5,20,19,16,3,11,12,28,22,14,45,16,6,4,10,43,13,22,6,75,8,13,22
2018-08-01,26,16,7,21,1,1,10,6,16,19,7,11,8,7,7,26,25,12,14,16,12,19,6,26,8,22,15,14,10,14,,12,14,7,4,9,11,9,13,21,4,9,13,18,14,1,7,5,4,26,3,18,6,24,17,17,15,19,20,26,26,29,18,1,20,16,4,12,0,15,11,12,18,15,19,6,2,8,5,11,12,14,3,11,9,27,26,12,4,0,11,13,21,21,10,31,17,30,17,7,14,27,26,10,25,34,17,32,8,9,0,0.0,47,30,5,5,20,25,2,3,35,6,16,9,20,14,10,8,15,8,2,13,4,18,3,14,10,20,10,15,6.0,6,13,0,18,6,23,0,8,14,12,9,22,6,10,26,21,27,24,12,19,19,12,16,24,35,16,6,33,18,13,13,24,6,8,3,11,20,16,0,5,8,5,0,39,11,19,8,2,14,14,13,11,1,13,15,21,11,13,27,4,0,13,10,28,27,3,8,28,5,4,14,23,18,31,3,6,12,29,23,14,43,15,6,4,10,41,20,21,2,69,10,13,22
2018-09-01,28,6,7,19,3,9,12,17,20,21,7,11,9,7,7,28,24,12,14,19,14,21,5,23,6,26,20,17,9,17,,13,18,8,3,17,11,11,13,19,1,17,18,17,14,3,7,6,7,25,3,20,8,33,16,18,16,16,15,31,28,30,16,3,13,16,4,10,0,16,8,14,20,26,21,5,3,9,5,11,15,14,5,4,12,30,28,10,4,2,13,17,23,22,12,39,17,28,18,7,14,34,29,11,23,36,26,30,8,9,0,0.0,51,28,6,8,24,25,2,3,33,6,20,10,18,12,12,7,17,13,4,9,0,29,3,15,11,22,2,18,23.0,8,19,4,18,7,28,0,9,16,11,10,23,3,11,18,22,28,25,16,21,18,10,22,28,37,32,6,37,20,13,13,26,8,4,3,4,18,17,31,7,1,13,0,35,16,24,7,1,15,23,13,8,5,11,15,21,12,13,27,4,0,13,11,26,27,3,8,27,6,5,24,18,19,19,3,2,13,28,22,15,48,18,7,4,11,42,19,28,8,80,10,11,24
2018-10-01,30,3,8,20,6,7,10,8,13,20,7,11,9,7,7,26,23,11,23,16,13,19,8,36,7,24,5,13,9,14,,12,16,6,4,10,9,13,14,23,1,19,15,18,19,2,6,7,14,28,3,17,11,26,14,18,17,27,15,29,28,34,17,1,0,20,6,13,0,18,11,12,20,20,21,9,3,7,5,12,8,13,2,9,19,33,32,16,4,3,15,18,27,24,12,31,17,22,18,6,15,37,29,10,25,35,22,34,9,11,0,0.0,51,28,6,8,18,21,2,3,34,9,17,9,21,15,9,11,17,9,3,9,16,20,3,12,2,21,7,22,25.0,7,13,0,21,7,20,0,9,16,14,10,23,5,10,23,22,20,24,20,16,22,11,19,58,38,17,7,36,22,14,13,26,10,7,3,7,20,43,16,5,5,7,6,39,11,19,8,1,15,22,14,11,4,10,15,14,11,12,30,6,0,14,11,28,31,3,8,31,4,5,22,22,18,18,3,3,11,28,22,15,51,19,7,5,12,40,10,28,7,71,8,9,24
2018-11-01,32,21,8,20,3,7,10,10,19,22,8,13,10,8,7,32,27,12,22,18,14,27,5,28,10,26,19,18,12,15,,11,17,6,5,14,12,10,19,33,3,16,14,21,15,1,8,6,7,30,3,17,10,19,19,21,18,17,14,32,29,31,22,4,26,19,6,12,21,11,11,15,22,27,30,8,3,8,6,12,8,14,8,11,20,35,32,12,4,0,21,19,28,29,13,37,18,24,18,7,19,24,27,12,30,38,22,32,9,10,0,0.0,58,30,6,9,23,26,2,3,35,5,20,10,17,16,13,11,19,17,3,13,10,27,4,15,2,25,6,21,18.0,6,16,0,18,8,24,0,10,15,13,11,26,5,11,57,25,27,26,4,18,22,16,19,28,37,19,8,38,22,19,13,28,7,8,3,16,20,35,0,7,4,10,3,36,12,20,8,2,18,19,13,11,3,10,16,13,12,14,29,7,49,16,12,29,35,3,9,31,4,5,17,26,19,17,3,17,10,30,26,16,50,17,6,2,13,39,19,23,4,69,8,13,25
2018-12-01,30,13,6,18,2,12,11,3,12,17,6,13,7,6,7,27,24,10,13,17,11,17,3,13,5,23,23,16,11,12,,14,17,6,5,12,12,10,12,21,3,11,11,19,12,2,6,3,4,24,3,15,8,23,17,18,14,21,11,25,24,29,17,1,19,18,3,11,0,22,12,13,18,14,20,6,2,9,4,9,6,11,6,11,21,25,26,11,4,1,17,15,21,21,11,22,16,20,13,6,12,27,27,9,23,31,21,28,8,8,0,0.0,55,27,5,8,19,21,2,2,32,6,18,10,19,11,13,12,17,11,3,12,4,25,3,16,10,20,6,18,14.0,6,13,4,15,6,21,0,9,13,13,8,17,3,10,28,19,24,25,13,17,20,9,15,23,33,17,6,33,19,17,13,26,7,9,3,5,15,25,15,2,1,11,3,34,11,19,12,1,14,19,12,10,7,11,14,18,10,12,27,6,0,13,10,29,29,3,9,29,5,5,6,17,18,16,3,11,10,28,22,13,44,16,6,4,10,37,29,23,6,62,9,11,21
2019-01-01,24,23,7,18,6,10,13,10,17,20,7,16,8,7,6,23,23,11,17,19,14,22,7,31,8,28,20,17,11,12,,11,19,5,4,10,9,12,13,31,0,13,13,18,16,3,7,4,3,28,3,18,8,21,13,19,16,18,10,27,27,29,17,3,22,19,4,12,17,8,10,15,21,15,17,8,3,7,5,11,11,12,12,14,20,29,29,10,4,2,17,18,24,21,12,29,16,21,13,7,15,16,23,11,25,29,21,28,9,9,0,0.0,56,29,5,7,22,23,2,3,39,7,18,10,21,16,9,10,16,14,3,10,7,21,4,12,6,23,8,23,17.0,7,20,2,16,9,24,0,8,15,13,9,19,3,11,29,24,21,25,4,19,21,8,21,28,36,19,7,36,18,12,14,29,9,3,3,13,21,30,14,3,7,5,0,33,11,21,6,1,14,18,13,11,0,13,15,12,11,14,27,5,0,18,11,30,28,2,9,30,6,3,7,26,20,16,3,5,11,30,22,15,48,15,6,6,15,32,20,24,4,69,9,16,23
2019-02-01,26,11,6,21,7,9,12,20,18,24,7,12,8,6,6,31,24,11,20,16,12,22,5,20,7,36,8,12,11,13,,11,17,7,3,10,9,13,12,19,2,22,15,12,16,2,7,11,4,28,5,15,10,26,16,18,16,31,19,28,27,26,18,5,21,19,6,13,0,11,11,14,22,22,25,9,2,8,5,11,10,12,5,7,26,25,28,8,7,1,15,20,20,14,11,24,16,20,11,7,13,21,25,10,22,13,23,25,10,8,0,0.0,55,27,5,6,19,22,1,2,36,4,14,8,11,16,14,8,15,9,3,14,10,11,3,10,7,25,3,18,15.0,7,12,0,18,5,26,10,9,13,9,9,17,5,10,23,23,19,24,8,15,21,11,22,32,35,19,6,36,19,19,13,25,8,15,3,4,18,23,0,7,1,5,3,31,14,19,3,2,13,26,13,10,1,11,14,19,12,13,28,6,24,14,10,23,9,2,8,22,7,5,11,23,19,12,3,10,9,30,22,14,47,20,7,4,15,7,15,38,4,62,10,10,22
2019-03-01,25,6,7,18,5,12,13,5,17,23,8,15,8,6,6,28,26,12,14,16,12,20,6,21,7,28,21,13,10,15,,13,17,10,5,11,11,12,13,32,4,20,21,11,16,0,7,7,0,25,4,15,12,22,15,18,15,17,23,27,36,28,19,2,7,17,4,11,18,18,13,13,23,24,20,11,3,8,4,10,5,13,7,6,24,33,26,13,5,1,14,19,25,15,11,29,16,21,12,6,14,34,25,9,26,11,16,28,9,8,0,0.0,52,28,5,5,19,21,1,2,33,4,15,8,10,14,11,9,15,10,4,12,3,20,4,12,9,24,7,16,13.0,6,17,0,16,8,22,0,8,13,17,9,19,6,10,51,22,25,23,4,16,19,10,22,30,36,18,6,37,17,22,13,26,6,14,3,10,10,21,13,4,2,15,3,32,16,19,12,2,14,21,13,11,6,8,14,17,12,12,24,5,36,13,10,27,11,2,7,22,7,6,15,22,19,12,2,9,10,30,22,14,49,17,6,7,14,8,23,32,5,63,9,12,22
2019-04-01,28,20,7,19,9,8,11,0,11,22,7,18,8,7,9,30,21,11,19,19,12,22,5,21,6,26,9,14,10,12,,9,17,7,3,11,10,10,12,22,1,9,12,16,14,0,8,4,0,24,3,16,10,32,15,18,15,29,15,27,27,27,18,4,0,19,4,13,0,17,7,13,19,12,16,5,2,7,4,12,11,12,9,11,19,36,30,8,4,1,13,15,24,21,10,22,15,19,14,7,14,27,25,9,26,29,22,27,9,8,0,0.0,52,28,5,6,21,25,2,2,28,8,15,8,16,18,13,7,15,13,2,10,6,18,4,13,2,21,0,16,23.0,8,15,4,15,6,25,0,9,13,16,9,18,5,10,31,20,22,24,0,17,18,9,17,26,34,16,5,38,19,17,12,26,8,6,3,10,23,35,30,5,1,5,0,30,14,20,5,1,13,16,12,11,6,10,15,12,10,13,26,6,24,13,10,30,32,2,8,29,6,5,4,24,19,16,2,8,8,29,21,14,49,17,6,1,12,35,24,27,7,67,8,11,23
2019-05-01,27,8,10,22,6,12,14,15,16,22,9,17,9,6,7,28,32,11,16,20,12,20,8,21,7,28,25,15,9,13,,11,19,9,4,11,11,15,13,37,3,18,13,23,15,2,7,7,3,26,3,18,10,23,16,21,16,26,15,27,28,29,20,5,81,21,3,13,32,12,13,16,20,19,19,6,4,8,5,12,12,12,3,14,14,31,32,13,4,0,12,17,24,24,11,27,17,21,25,7,14,32,26,10,25,33,18,27,9,10,0,0.0,55,31,5,8,23,23,3,3,29,1,18,10,20,14,12,10,18,13,2,11,3,20,3,13,13,22,9,19,11.0,6,17,0,24,8,26,0,9,14,11,9,22,6,11,39,22,28,26,4,13,19,12,22,28,34,17,7,34,23,14,13,36,8,3,4,12,20,22,0,8,2,11,3,36,13,22,11,2,16,26,27,11,12,12,16,17,11,14,28,6,21,14,11,23,33,2,8,33,5,5,11,22,21,18,5,10,11,32,25,14,46,18,7,11,15,38,15,23,11,62,10,15,23
2019-06-01,28,6,7,21,3,9,14,9,13,23,8,12,9,7,7,21,28,11,20,17,14,19,5,17,7,26,26,13,14,15,,14,17,10,5,14,12,13,13,28,7,26,18,21,15,0,8,10,0,26,4,17,9,29,17,18,15,20,26,28,39,29,21,4,0,17,6,14,0,9,16,12,36,26,21,11,2,8,5,11,13,14,6,14,30,31,33,18,5,1,16,20,32,27,12,34,16,20,21,7,13,23,28,11,28,34,20,34,8,12,0,0.0,56,32,5,7,21,28,2,3,37,6,17,10,18,16,13,12,18,16,4,10,3,26,3,12,15,23,7,17,0.0,6,16,0,20,10,26,0,8,16,16,10,23,4,11,18,20,25,23,7,17,26,11,21,33,39,20,7,35,21,25,14,27,10,6,4,6,18,17,0,7,3,3,0,38,14,18,10,2,14,22,12,11,5,14,17,19,13,12,22,6,22,15,12,29,31,3,9,35,6,5,4,22,22,19,4,9,15,29,24,15,47,18,7,2,15,37,22,22,6,71,10,12,24
2019-07-01,31,12,6,19,6,7,11,0,13,23,9,19,8,7,8,32,28,11,19,17,13,26,6,29,6,24,34,18,12,16,,13,17,8,6,11,13,13,13,23,1,14,15,17,16,1,7,4,6,30,3,18,9,32,17,17,15,18,15,29,31,29,26,2,25,18,3,13,0,5,11,13,24,20,19,9,3,8,5,11,9,16,0,12,20,34,36,12,4,2,14,30,30,22,11,37,16,20,18,6,15,23,26,11,29,33,24,30,8,12,0,0.0,53,28,5,7,24,26,1,2,33,7,17,11,17,15,13,10,17,12,6,9,4,18,3,13,2,32,11,16,,7,19,4,17,9,25,0,10,20,18,9,24,7,11,27,20,25,29,0,20,23,10,20,33,37,21,7,33,22,25,14,25,10,2,3,11,17,18,0,2,1,10,4,36,14,20,11,1,14,18,11,9,0,15,15,14,12,13,32,5,0,16,11,26,28,3,9,34,5,5,18,24,21,22,3,12,12,28,23,15,46,17,6,0,12,35,31,31,9,70,10,15,23
2019-08-01,28,10,7,20,3,8,13,17,16,21,8,19,9,6,8,26,29,11,15,18,13,18,7,23,7,27,33,15,10,14,,9,16,9,4,9,11,11,14,22,4,19,14,18,15,2,6,4,0,27,3,18,9,26,16,17,16,17,10,29,28,30,17,3,0,19,4,10,0,13,13,13,20,11,27,6,3,9,5,11,8,16,14,9,14,29,30,10,4,2,12,15,26,24,12,32,17,20,13,6,14,34,29,11,26,37,18,32,8,10,0,0.0,51,27,5,7,20,26,2,2,32,1,20,10,19,12,12,11,16,13,3,10,3,14,3,14,8,22,9,18,,7,14,2,18,8,22,0,8,14,18,9,19,5,10,33,20,23,27,6,19,19,8,15,28,37,17,7,37,20,18,13,26,8,6,3,8,22,9,16,8,5,0,4,35,16,20,12,1,14,19,13,11,15,12,15,21,14,14,28,6,0,13,11,25,28,2,7,32,7,4,7,21,22,18,3,4,10,28,23,14,44,17,6,6,15,35,28,30,7,66,10,11,22
2019-09-01,31,8,7,19,5,4,10,18,14,25,7,11,9,6,8,29,23,11,14,20,13,20,6,30,7,23,17,16,10,14,,13,14,10,4,13,11,11,12,33,2,22,14,18,14,2,6,3,0,26,4,18,11,25,17,20,15,17,19,34,30,31,20,4,21,20,3,11,18,22,11,14,23,19,21,7,3,8,5,11,11,24,15,12,19,30,27,15,4,1,13,14,24,28,13,28,18,24,13,6,13,14,27,10,23,37,16,30,8,11,0,0.0,52,30,4,7,23,26,1,3,31,8,18,9,17,19,14,12,16,10,3,11,9,22,5,14,7,23,8,21,,7,22,0,20,7,22,22,8,14,15,8,22,5,10,43,19,23,29,12,20,21,11,18,30,41,20,7,37,21,24,14,26,9,7,4,17,17,27,0,5,5,5,0,34,14,31,12,1,14,18,12,10,2,9,15,15,14,12,26,7,23,14,11,26,29,3,9,31,7,5,12,21,20,22,3,7,11,32,24,14,46,26,6,2,14,36,13,22,10,61,10,13,23
2019-10-01,29,3,9,22,3,12,12,16,12,22,8,15,8,6,8,28,22,12,15,19,13,13,7,24,7,23,17,17,7,11,,13,16,7,5,10,10,12,13,20,3,28,13,19,14,0,8,6,5,25,4,17,10,20,17,17,14,30,17,29,28,32,20,5,0,20,2,12,0,16,10,14,21,14,19,6,4,9,4,11,3,13,10,9,11,31,29,10,3,1,12,13,25,25,11,29,16,19,15,7,14,20,26,9,24,35,15,29,9,10,11,0.0,50,29,5,8,21,23,3,3,31,6,18,10,17,15,9,10,15,14,5,10,3,18,4,11,2,22,6,19,,7,14,0,23,7,22,0,8,13,19,8,24,5,9,42,21,22,26,6,19,19,7,17,30,38,23,7,35,19,21,13,27,8,0,3,8,23,17,0,2,4,11,3,32,14,20,9,2,14,26,12,11,2,13,14,19,11,13,28,5,0,14,10,28,29,2,8,29,5,5,12,22,18,22,3,8,10,30,23,14,48,16,7,9,14,37,20,25,3,74,10,15,23
2019-11-01,28,20,8,18,4,5,12,14,14,20,7,14,8,7,9,23,22,11,19,20,13,21,8,26,7,28,24,16,7,12,,12,17,6,2,8,10,11,13,22,2,12,14,20,14,4,6,3,3,27,3,17,9,17,16,18,14,17,15,30,29,31,21,4,18,20,4,12,18,15,8,13,19,16,27,6,2,8,5,10,15,12,2,11,22,32,29,12,3,0,19,17,23,24,11,26,17,19,17,7,14,30,27,10,23,33,29,30,9,10,0,0.0,55,29,5,7,22,24,1,3,35,6,17,10,24,14,12,15,16,12,3,11,3,20,4,10,4,23,8,21,,6,12,0,20,8,24,0,8,16,22,8,23,5,9,48,21,20,27,12,16,21,8,17,29,38,22,6,33,19,17,12,27,7,4,4,8,17,42,0,6,2,9,0,33,14,20,11,2,14,14,12,12,8,12,14,15,11,14,26,6,0,13,10,26,34,2,8,33,3,4,4,24,20,18,3,11,11,33,22,14,44,15,5,5,12,39,26,19,7,67,9,11,22
2019-12-01,26,9,6,18,6,8,13,0,16,19,7,16,7,7,8,29,23,11,15,17,12,22,4,20,6,22,8,16,10,10,,13,17,7,3,7,10,8,12,19,1,21,12,18,13,0,6,2,3,23,3,14,7,22,15,17,14,8,17,25,27,29,18,4,0,17,3,10,0,5,12,11,17,23,12,5,2,8,5,9,7,12,7,7,15,26,27,7,3,0,10,13,22,23,11,27,16,19,13,7,12,20,22,9,22,30,21,25,8,10,0,100.0,49,27,5,7,19,25,1,3,29,11,18,10,13,12,6,10,16,11,3,11,10,21,3,11,0,21,7,18,,6,15,2,16,6,24,0,9,22,18,8,18,4,9,29,19,21,25,8,15,18,9,17,25,35,17,6,33,18,15,13,26,7,8,3,8,18,25,15,4,4,7,3,32,12,18,3,2,13,20,14,11,10,13,13,15,10,12,21,5,0,13,10,23,30,2,8,28,4,4,8,17,17,16,3,10,9,30,21,13,42,14,6,7,10,37,20,24,5,60,9,11,21
2020-01-01,31,17,8,21,4,13,13,13,13,30,8,20,9,9,9,32,34,12,21,25,16,32,8,31,12,39,39,18,20,21,,15,21,10,6,12,11,12,16,30,4,26,20,24,21,1,7,6,11,39,4,19,10,22,19,22,18,13,10,36,41,31,25,6,0,23,5,13,0,18,15,17,24,36,25,7,3,9,6,11,14,15,7,7,31,43,39,15,5,1,14,21,34,26,14,25,21,31,34,8,14,27,27,14,27,35,24,31,13,14,0,0.0,53,38,7,8,24,30,2,3,34,9,22,10,21,17,23,17,21,19,6,11,18,23,3,14,4,30,11,24,,5,20,2,21,12,27,0,11,17,13,10,32,5,13,56,25,32,31,18,22,31,21,41,42,53,26,10,41,28,29,19,37,9,8,4,12,26,23,27,10,7,8,7,38,17,23,7,2,18,14,16,13,11,13,18,20,15,18,23,9,24,17,13,28,35,3,11,42,10,5,39,26,23,24,4,10,16,40,33,17,51,22,9,14,20,40,14,33,7,71,11,23,28
2020-02-01,28,15,7,17,6,9,11,16,16,19,6,14,9,8,8,24,25,10,17,20,13,24,6,21,6,27,28,16,11,12,,14,18,6,5,5,12,10,14,22,1,25,13,29,14,3,6,8,0,32,3,18,9,21,16,19,16,18,17,28,29,27,17,3,0,19,4,11,14,13,13,14,19,21,22,10,2,8,5,10,11,12,14,12,9,31,26,7,4,1,12,14,22,30,13,25,19,19,14,6,13,27,27,12,26,41,14,24,9,10,0,0.0,51,29,5,8,23,24,2,2,35,8,19,10,26,14,12,10,17,11,3,9,6,18,3,15,0,21,16,19,,6,14,2,19,8,25,0,14,15,15,9,17,3,10,32,22,25,25,15,17,20,10,19,26,41,18,6,37,20,18,13,26,8,8,4,9,16,41,0,3,4,13,3,34,11,23,10,1,16,18,14,12,11,11,14,20,13,12,25,5,0,16,11,28,36,2,10,30,5,6,4,21,22,17,3,9,11,32,23,15,54,15,6,7,14,41,22,30,6,66,9,11,25
2020-03-01,31,20,10,27,7,21,15,31,26,31,8,23,13,14,8,45,36,13,24,21,21,32,8,31,8,34,22,26,11,20,,16,24,13,7,16,11,11,27,37,3,26,18,36,19,5,11,6,4,36,4,29,15,25,20,25,23,19,13,34,33,34,22,6,23,27,7,17,0,22,15,22,36,29,39,6,4,10,9,12,11,18,0,15,31,43,33,26,5,1,19,25,28,39,15,38,29,26,17,7,22,41,31,21,33,43,23,32,10,17,0,0.0,60,36,6,8,28,27,2,5,35,14,24,15,40,20,12,12,24,16,5,20,21,35,4,17,17,30,6,20,,8,23,3,26,10,28,0,11,22,21,14,25,8,11,37,30,31,32,9,19,23,10,30,47,43,27,11,48,28,32,20,34,13,14,4,22,17,61,12,3,3,21,9,44,22,33,6,2,28,37,22,17,6,13,20,19,24,16,25,6,17,21,18,29,50,3,10,34,9,6,26,30,31,25,3,22,15,36,31,23,100,19,7,1,19,44,33,42,10,77,11,18,41
2020-04-01,35,13,11,33,6,18,20,8,18,43,7,18,17,17,8,38,32,19,24,26,26,26,11,29,6,46,37,23,19,25,,19,29,18,6,23,14,15,26,36,4,31,22,32,24,2,15,11,10,35,5,33,20,44,27,27,22,27,19,39,32,36,24,6,37,26,9,38,0,29,16,21,46,28,26,8,4,11,10,15,19,25,9,16,38,30,40,21,10,5,24,53,29,38,18,36,40,31,15,7,25,42,35,20,34,42,27,34,13,30,0,0.0,54,38,7,7,32,28,2,8,33,8,24,19,27,22,17,16,31,17,8,19,22,45,6,29,30,30,2,24,,6,25,5,29,14,25,0,15,23,27,20,26,10,15,44,31,40,38,10,21,28,20,43,57,51,31,14,47,30,35,22,44,16,0,5,19,25,62,12,8,5,12,11,50,20,36,12,4,25,29,24,18,10,21,31,41,32,20,29,7,100,20,20,32,48,5,15,35,6,8,15,34,37,33,4,18,34,46,35,27,78,25,8,8,25,53,24,45,7,71,17,28,38
2020-05-01,33,3,7,31,5,11,19,0,16,36,8,17,15,12,7,32,32,14,15,21,21,26,8,29,9,35,54,18,14,21,,15,24,12,5,15,14,14,21,26,2,31,19,29,18,7,10,9,4,28,4,24,14,32,25,22,18,37,20,38,27,34,19,3,0,24,6,29,14,39,13,19,35,18,24,8,4,10,8,12,18,20,16,11,46,29,31,17,12,4,15,35,28,32,14,31,30,27,12,7,22,41,31,18,29,39,27,30,11,20,15,0.0,50,38,6,6,27,27,3,5,33,5,24,16,27,16,16,8,25,21,6,15,6,30,5,21,15,26,5,20,,6,16,6,26,12,26,0,13,19,12,16,23,6,14,25,28,32,29,11,21,24,13,29,34,41,24,10,41,25,28,18,35,10,3,5,11,17,49,0,6,8,6,3,46,16,25,17,3,24,26,18,15,6,16,23,31,22,17,28,5,25,18,17,27,38,3,11,33,7,6,19,29,28,26,4,15,22,41,29,25,64,21,8,11,20,43,22,45,9,75,12,20,32
2020-06-01,34,8,8,30,4,10,13,9,20,32,7,19,15,12,9,33,36,14,19,21,19,24,9,26,7,35,38,19,12,19,,14,24,9,6,14,12,14,22,28,2,37,20,30,18,3,7,6,13,27,4,24,12,33,22,24,18,31,20,31,25,39,18,4,36,26,5,18,15,10,15,19,30,16,27,9,3,11,8,11,17,18,4,14,21,32,27,11,5,2,14,23,24,32,16,30,26,28,14,7,23,29,30,15,26,41,33,35,10,16,4,0.0,52,35,6,9,32,29,2,4,35,7,23,15,26,20,14,10,23,18,5,21,3,33,5,16,5,26,11,23,,5,18,4,29,10,22,0,11,20,18,16,24,5,12,30,27,34,28,8,22,24,12,24,36,39,27,10,42,27,29,19,36,9,6,5,17,19,50,0,5,7,0,0,47,16,24,12,2,23,26,20,11,6,12,20,29,20,17,27,6,0,17,17,32,37,3,8,33,6,7,13,28,29,24,3,13,17,43,30,25,61,20,8,8,19,42,14,34,10,82,11,14,31
