date,Åland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Plurinational State of Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (the) [Malvinas],Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Islamic Republic of Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Republic of Korea,Kuwait,Kyrgyzstan,Lao People's Democratic Republic (the),Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Republic of North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Federated States of Micronesia,Republic of Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation,Rwanda,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,French part Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Dutch part Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,Province of China Taiwan,Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Uzbekistan,Vanuatu,Bolivarian Republic of Venezuela,Viet Nam,British Virgin Islands,Virgin Islands (U.S.),Western Sahara,Yemen,Zambia,Zimbabwe
2020-11-07 22:00:00,,17,18,11,10,21,0,15,11,16,13,35,20,27,15,14,16,18,31,16,13,23,11,28,14,8,15,20,15,61,18,20,25,14,23,31,15,7,3,21,10,48,11,0,20,14,12,11,18,18,23,15,17,17,20,11,7,12,11,20,13,11,0,19,14,9,0,6,18,20,12,7,17,19,11,25,20,18,8,13,11,12.0,10,66,10,11,17,3,18,18,12,26,21,15,27,60,11,17,13,6,25,17,13,30,12,21,31,14,0.0,28,16,29,26,18,16,34,19,21,13,19,15,27,11,8,10,45,13,15,16,19,7,21,17,0,12,10,23,31,15,8,14,20,21,0,34,16,22,18,14,18,21,21,21,11,18,25,22,10,44,10,15,47,19,11,,15,22,21,37,21,12,21,20,9,14,0,7,11,6,5,16,18,16,0,19,46,14,14,17,30,16,22,7,15,18,24,15,6,20,20,24,25,22,17,23,25,28,19,13,12,15,24,5,15,33,15,14,34,16,35,25,11,35,11,20,15,29,17,17
2020-11-07 23:00:00,,18,16,7,10,18,6,12,10,11,12,26,20,25,18,14,22,14,31,16,6,27,14,53,13,6,15,14,14,58,22,18,24,9,41,26,14,8,11,16,10,54,10,0,21,14,0,11,13,20,23,9,19,18,22,8,10,9,11,19,12,25,0,18,14,10,0,5,16,18,12,5,9,16,11,25,19,18,10,15,8,10.0,12,41,10,12,13,3,10,16,11,30,21,19,24,55,11,15,13,8,24,16,14,23,14,19,24,15,0.0,28,11,28,32,16,14,42,17,19,14,21,14,40,10,17,6,46,21,12,17,12,8,20,14,39,10,0,21,37,8,9,13,14,31,0,43,17,23,15,13,16,20,19,21,14,16,18,19,10,48,10,14,42,21,12,,15,18,20,39,16,4,24,12,8,20,4,8,15,4,0,13,18,17,65,15,52,9,13,18,27,14,18,13,15,23,20,14,0,21,20,20,23,24,23,26,42,25,11,10,12,14,72,11,14,32,13,14,33,15,30,28,11,46,9,7,8,29,11,20
2020-11-08 00:00:00,,20,16,11,15,19,0,11,8,18,10,19,19,16,13,14,27,13,23,16,8,20,11,47,11,3,13,8,12,38,17,17,19,8,43,25,13,9,5,15,9,49,11,0,21,12,7,11,17,20,19,9,16,20,21,11,6,10,11,17,11,16,0,24,9,13,0,6,15,23,12,12,6,14,14,24,19,13,6,17,11,8.0,10,36,9,18,13,2,10,15,11,26,19,15,28,49,11,15,13,7,23,18,11,18,11,18,33,18,0.0,24,12,27,38,16,14,30,9,21,3,16,12,31,12,38,22,37,38,9,16,5,8,17,22,100,9,14,19,26,7,4,13,8,29,0,52,18,12,13,13,12,21,13,20,16,23,23,19,9,23,9,13,32,23,12,,18,30,21,38,20,4,20,18,9,26,0,10,12,7,0,13,12,17,0,10,42,9,14,17,14,12,17,14,14,24,22,15,0,21,18,22,20,39,15,25,22,26,17,9,14,14,7,13,15,31,14,14,32,13,27,15,10,42,13,13,6,28,19,17
2020-11-08 01:00:00,,17,18,4,6,13,7,12,10,5,7,17,20,19,14,14,24,12,22,16,10,26,22,37,9,1,19,14,12,35,19,15,22,10,32,23,14,13,0,22,11,33,11,11,18,13,5,13,20,22,16,7,14,21,20,22,3,6,9,18,11,16,0,9,10,16,5,3,14,19,13,11,13,15,4,20,20,11,10,17,10,9.0,11,32,10,12,12,1,10,12,13,21,19,20,33,49,14,14,16,4,27,18,12,19,12,21,28,22,0.0,24,15,30,35,21,16,26,10,20,16,21,11,26,14,11,14,29,24,10,16,0,6,13,29,24,9,6,20,20,17,9,15,4,28,0,40,21,14,12,13,10,24,9,25,21,26,3,20,10,28,9,14,26,23,16,,20,23,18,35,24,4,22,5,10,16,5,4,11,0,0,15,13,18,0,16,32,9,17,17,15,22,20,20,15,23,27,16,0,23,18,22,16,34,17,22,25,39,11,12,14,16,23,13,17,29,21,15,41,14,27,24,10,35,14,26,3,32,19,18
2020-11-08 02:00:00,,22,22,7,11,19,7,8,9,12,13,13,19,17,9,23,23,11,32,16,8,16,13,31,9,0,19,22,11,23,18,13,11,11,25,20,12,11,12,3,6,23,8,23,14,11,2,9,15,21,12,9,19,19,20,28,7,9,8,19,9,14,0,19,14,16,0,9,13,20,13,4,7,17,7,20,19,12,11,17,5,7.0,7,14,8,2,9,7,8,10,9,14,18,19,32,38,22,19,15,8,21,18,11,14,8,18,34,20,0.0,17,21,33,28,12,13,41,14,16,21,16,12,19,14,29,19,21,20,9,12,2,5,20,26,52,8,0,23,20,14,3,13,23,20,0,29,17,15,10,10,26,24,17,20,23,22,5,31,8,22,8,13,20,21,14,,26,22,21,36,11,3,19,2,6,12,9,7,16,16,0,18,17,16,23,9,22,12,16,16,13,24,24,16,15,22,33,8,0,20,20,22,12,52,24,17,23,14,11,10,14,15,44,6,16,30,28,14,34,13,28,18,10,28,4,10,12,44,20,21
2020-11-08 03:00:00,,15,22,6,12,24,6,9,9,9,5,11,18,18,9,19,17,12,22,14,8,24,11,17,8,1,18,25,10,17,16,14,22,8,18,26,11,9,18,14,6,16,7,10,17,30,2,7,16,16,10,8,13,16,21,26,4,7,8,23,7,39,0,11,29,19,18,6,10,18,12,13,8,22,15,18,19,11,13,15,9,12.0,6,13,7,12,14,0,12,8,6,10,14,10,28,31,23,20,13,8,27,17,9,13,13,20,36,21,0.0,15,21,32,18,11,13,51,15,16,15,10,13,12,7,23,15,16,16,12,19,0,6,16,25,11,7,3,15,12,17,3,14,22,16,0,21,17,8,8,8,16,23,12,19,16,20,8,24,7,26,7,12,17,17,12,,27,22,15,32,21,5,22,7,6,6,0,5,15,0,0,20,11,17,14,10,16,8,11,18,19,21,33,18,13,18,25,11,0,17,20,29,9,46,18,13,16,27,3,8,18,15,36,8,19,26,22,12,31,13,29,13,9,24,8,16,7,28,22,26
2020-11-08 04:00:00,,16,19,11,9,18,0,7,8,12,8,9,19,20,7,14,13,12,20,16,7,17,15,16,8,3,17,23,10,18,14,21,24,4,17,28,10,8,17,24,5,15,7,6,16,20,3,8,16,15,11,7,21,13,17,24,4,7,8,23,7,24,0,11,18,17,0,8,9,14,12,2,9,17,8,14,22,14,15,15,7,7.0,9,21,7,11,15,9,8,6,7,8,14,14,23,31,15,22,13,4,22,17,8,10,7,22,32,19,0.0,13,22,29,16,13,12,36,15,14,13,11,21,12,7,25,15,13,10,12,16,8,5,8,21,11,6,3,12,12,13,0,14,27,13,0,17,15,7,8,7,19,24,11,18,11,19,4,22,7,19,8,11,15,15,11,,20,20,15,30,20,6,17,6,6,10,0,3,12,0,0,19,10,13,12,13,14,3,10,14,12,17,31,13,14,15,29,13,0,18,20,25,8,44,20,11,15,29,13,6,17,16,43,10,19,26,14,12,30,12,29,17,8,25,3,16,7,30,25,17
2020-11-08 05:00:00,,13,21,9,13,23,0,4,8,13,7,8,21,21,9,12,10,8,23,15,5,24,10,17,8,2,16,21,10,12,12,18,24,5,17,28,10,8,21,19,5,14,7,7,16,10,1,7,18,10,10,7,16,13,17,13,1,8,8,23,7,29,0,13,19,16,0,18,10,14,12,2,8,25,11,18,24,18,4,13,5,3.0,6,17,6,14,19,3,3,8,6,7,13,8,19,28,11,20,14,3,21,16,7,10,7,20,28,18,0.0,11,13,23,20,11,15,18,15,25,7,11,17,10,9,12,12,12,9,22,13,0,5,26,16,7,6,7,16,8,13,0,18,24,11,0,12,16,9,8,8,21,22,8,16,9,16,7,19,6,17,6,11,12,16,10,,15,13,15,29,22,10,17,3,8,5,0,7,8,0,22,12,12,10,10,23,12,15,10,12,17,18,27,16,13,12,26,9,0,18,20,25,7,38,18,10,12,26,3,7,15,16,36,2,18,28,11,12,30,10,28,24,8,23,14,11,16,30,21,13
2020-11-08 06:00:00,,13,20,6,6,26,0,8,8,11,18,8,20,19,11,8,10,6,24,16,7,26,10,8,6,3,12,18,9,12,12,15,19,8,11,29,10,8,9,21,5,10,6,5,17,13,2,8,21,12,8,8,14,13,16,12,5,6,7,19,6,17,25,14,16,13,0,5,6,13,12,0,8,23,13,14,24,18,12,11,12,6.0,7,10,6,19,20,3,6,6,6,6,14,16,15,24,9,16,13,5,16,16,8,9,8,15,24,15,0.0,11,12,18,17,12,14,28,17,27,14,12,16,9,7,13,11,10,8,13,12,2,4,28,14,10,6,3,16,5,11,0,19,24,9,0,11,16,9,7,7,22,20,7,15,7,14,5,17,6,24,6,10,11,15,11,,12,10,14,28,20,0,17,20,3,9,0,6,6,7,5,8,18,11,3,17,10,3,12,12,8,14,21,14,13,11,24,6,0,17,21,28,6,34,16,9,8,28,17,6,16,13,22,0,18,27,9,13,29,10,24,19,8,19,4,11,18,26,18,12
2020-11-08 07:00:00,,14,17,7,10,21,0,2,7,10,9,8,18,17,11,7,9,10,21,15,7,23,8,15,7,0,13,15,8,10,10,14,22,14,10,26,9,5,16,18,6,9,6,8,17,12,2,7,18,12,8,5,12,12,15,9,3,7,6,16,6,10,30,11,16,12,0,3,8,14,12,10,4,19,10,16,22,16,8,10,8,3.0,3,21,6,16,12,3,6,8,6,6,13,9,14,22,7,15,12,5,13,14,7,9,14,12,20,13,0.0,10,9,17,14,12,13,24,13,20,12,10,13,6,8,11,9,9,9,14,10,5,5,15,13,4,6,0,14,5,8,0,19,16,9,0,10,14,7,6,6,11,18,5,16,8,12,7,15,5,19,5,11,10,14,10,,10,10,12,26,18,0,15,4,4,0,0,3,4,5,16,8,14,11,9,13,9,8,10,11,19,11,16,16,13,11,20,3,0,17,18,20,5,35,17,8,11,28,8,6,15,12,29,0,15,24,8,13,28,10,21,9,7,17,5,24,0,20,17,10
2020-11-08 08:00:00,,15,14,5,9,18,0,6,7,11,10,7,14,13,11,6,9,16,19,12,3,17,9,14,9,0,13,12,8,10,10,10,15,12,11,23,8,2,14,11,5,8,6,7,14,14,7,8,16,10,10,6,11,11,13,9,3,7,6,14,6,18,22,11,12,11,0,13,7,11,9,8,5,17,11,13,17,13,6,9,0,6.0,9,15,5,12,10,3,8,10,6,5,12,15,13,22,7,13,13,4,11,12,8,10,9,10,19,12,0.0,10,9,21,13,9,11,21,18,22,8,11,11,7,6,11,8,8,8,10,11,0,6,22,10,0,6,3,13,6,8,0,17,16,8,0,10,12,8,7,4,17,16,11,14,6,11,5,11,6,17,6,11,9,14,10,,8,10,11,24,16,0,14,13,10,0,0,5,5,5,10,8,19,11,4,12,8,0,8,10,14,10,14,14,12,9,19,11,0,15,15,24,5,36,13,8,11,18,9,6,13,10,28,7,13,22,7,11,26,8,20,21,7,14,0,8,14,26,16,9
2020-11-08 09:00:00,,12,13,4,6,15,0,1,6,8,8,7,11,11,15,6,8,14,16,10,12,16,9,10,8,3,11,8,9,10,8,9,18,10,4,22,8,7,10,16,6,9,5,4,14,11,2,7,14,9,9,6,8,10,10,13,2,8,5,12,6,13,0,9,10,10,0,7,6,9,6,14,5,14,7,13,13,12,5,7,6,6.0,7,11,6,8,12,1,7,11,6,5,10,11,12,21,7,13,11,4,10,10,7,10,6,10,16,11,0.0,10,8,16,9,9,10,14,11,14,6,9,8,6,6,9,9,9,6,10,7,5,6,16,11,2,5,8,11,5,10,0,14,14,7,0,10,10,6,7,4,11,16,8,13,8,10,4,11,6,20,5,9,9,13,9,,9,6,9,21,15,9,15,12,6,7,39,9,6,3,14,8,15,11,9,12,8,0,7,8,13,12,12,10,10,8,17,15,0,12,12,21,5,32,13,7,16,21,7,9,10,8,24,0,12,20,7,10,24,12,19,21,8,9,4,17,8,22,12,8
2020-11-08 10:00:00,,10,12,1,4,15,0,4,7,7,9,7,10,12,11,6,7,15,13,8,7,14,11,9,8,3,9,12,9,8,8,8,10,9,8,22,10,11,17,12,7,10,6,4,13,10,6,8,12,8,11,9,7,9,9,9,4,9,7,12,4,9,0,9,9,11,0,6,8,8,5,11,1,12,7,11,10,11,3,7,6,8.0,7,19,7,9,12,2,12,10,5,6,9,12,11,19,7,12,9,3,9,8,9,10,9,9,15,10,0.0,10,8,19,10,8,8,14,16,14,5,7,7,6,5,12,8,8,7,6,6,0,7,15,8,3,5,10,10,5,9,8,12,14,6,0,10,9,6,7,8,15,16,6,13,7,8,4,11,7,16,7,10,10,10,7,,8,7,9,19,13,0,12,11,6,13,0,8,5,2,10,8,12,9,2,12,8,6,7,7,12,10,11,13,9,8,16,11,0,10,10,18,5,18,12,7,18,15,5,9,8,7,18,3,12,18,6,8,23,11,17,13,8,10,7,18,10,26,12,9
2020-11-08 11:00:00,,8,14,2,3,14,0,14,7,8,5,7,10,11,8,5,7,10,12,8,9,12,8,9,7,4,9,10,9,8,7,7,21,9,5,18,11,4,16,10,6,9,7,5,11,10,4,9,12,8,12,8,7,9,9,8,3,7,7,10,6,9,0,6,7,7,15,4,7,8,6,3,2,11,7,10,9,9,5,7,12,5.0,8,12,6,7,8,1,9,9,6,5,8,11,11,16,6,11,8,3,9,8,9,8,4,8,14,9,0.0,8,8,14,12,6,8,20,11,11,4,6,8,6,5,10,9,7,5,7,8,9,5,12,9,2,6,2,9,5,6,0,10,12,6,0,10,8,5,7,6,9,14,5,12,6,8,5,10,7,14,7,10,8,9,6,,7,4,8,17,11,4,13,1,5,12,13,4,2,1,13,6,11,8,4,10,7,10,7,7,10,7,10,10,8,8,16,7,0,9,9,17,5,20,11,7,5,16,0,7,7,7,23,7,10,16,6,7,26,11,15,9,7,9,8,7,10,24,11,8
2020-11-08 12:00:00,,8,10,8,5,11,3,5,7,6,5,7,9,8,11,6,6,8,12,8,9,13,8,11,7,4,7,11,8,8,6,8,12,5,8,14,11,8,9,12,6,7,6,3,9,7,12,8,10,8,15,5,6,7,7,5,1,8,7,10,6,8,0,7,10,7,4,4,6,7,6,5,11,10,6,8,8,9,3,6,4,9.0,7,16,7,8,8,1,6,8,6,4,7,8,11,16,5,10,7,3,9,9,9,8,5,8,14,8,0.0,8,7,13,10,6,8,11,9,13,7,5,7,4,5,7,8,7,4,6,6,10,5,14,6,1,6,5,8,5,6,3,8,12,7,0,10,7,4,7,8,10,13,3,11,5,8,3,10,7,14,6,10,8,9,6,,7,7,7,16,11,1,12,4,5,13,2,6,5,5,0,5,10,7,3,9,7,9,5,7,6,6,9,9,7,7,15,9,0,8,8,16,4,21,11,6,9,16,0,6,7,6,16,1,9,15,6,6,28,10,16,10,7,11,14,10,7,27,10,8
2020-11-08 13:00:00,,8,10,0,4,11,2,7,7,6,7,8,8,9,9,5,6,7,11,6,8,13,6,8,7,2,6,7,7,7,6,7,15,4,8,16,10,6,12,10,5,8,6,2,8,8,60,8,9,7,14,5,7,7,7,7,3,7,7,9,6,10,0,6,8,7,5,3,4,7,4,4,0,11,5,9,8,8,5,5,6,9.0,6,12,6,5,7,2,5,7,6,4,7,7,10,14,5,9,6,2,9,7,6,9,5,8,14,7,0.0,7,7,15,8,4,8,10,9,12,5,5,6,5,4,6,5,6,5,7,5,0,3,10,6,4,7,0,9,4,5,7,8,9,6,0,9,6,11,7,8,8,12,7,9,6,8,5,8,6,10,5,10,7,8,7,,6,5,7,15,11,1,12,4,4,10,6,4,0,1,11,6,9,6,0,7,7,7,5,5,6,9,8,7,7,9,17,8,0,7,7,14,4,22,9,6,10,13,0,6,7,5,22,9,8,14,5,6,28,8,16,0,5,12,6,7,8,21,10,7
2020-11-08 14:00:00,,7,10,0,6,10,2,7,6,6,7,8,7,8,10,4,5,7,12,6,7,12,7,6,7,0,6,7,7,7,6,6,13,5,8,14,9,9,10,7,4,8,5,3,10,6,0,7,9,5,13,5,6,6,7,8,3,7,7,9,7,10,75,6,8,6,0,4,5,7,4,3,15,9,5,9,8,8,3,5,7,9.0,4,9,6,7,7,1,5,7,6,4,6,7,8,15,5,10,6,1,8,6,7,7,4,8,14,7,0.0,8,7,14,8,6,6,11,10,12,4,5,5,4,5,8,6,7,5,6,6,0,4,11,6,3,7,0,8,3,6,5,7,9,5,0,7,6,3,8,6,8,12,5,9,6,8,4,9,6,8,5,9,8,7,5,,6,5,7,15,11,1,10,5,4,7,2,3,0,2,0,5,9,6,2,8,7,5,5,6,8,6,8,8,7,6,15,7,0,7,7,14,4,21,11,6,8,15,9,5,6,5,18,9,8,14,5,5,27,8,16,0,5,12,6,9,3,22,10,7
2020-11-08 15:00:00,,6,10,0,5,11,0,4,6,7,4,8,7,10,7,5,5,6,10,5,5,13,4,8,7,2,6,8,7,8,6,9,10,5,7,14,8,6,9,5,4,8,5,3,7,9,40,7,9,7,11,4,5,6,6,6,1,6,5,9,6,12,0,6,5,6,5,3,8,6,4,2,12,11,5,8,7,8,4,5,3,4.0,4,11,5,4,8,2,5,6,5,4,6,7,8,15,5,9,5,2,8,5,5,8,3,8,12,7,0.0,8,6,14,8,5,7,13,7,11,4,5,4,5,4,6,7,7,5,8,4,0,3,11,7,2,7,0,8,4,7,3,7,9,4,0,7,6,3,8,7,6,12,13,9,5,7,4,9,4,6,5,8,8,7,5,,6,8,6,14,11,4,10,4,3,6,9,3,5,2,7,6,7,6,3,9,7,5,5,5,5,7,8,5,5,6,13,6,3,7,7,12,4,17,11,6,13,14,0,5,6,6,25,5,8,13,5,5,26,8,15,31,4,13,3,8,5,19,10,7
2020-11-08 16:00:00,,6,8,0,2,11,4,5,6,5,5,8,7,9,7,5,5,7,10,5,4,11,6,6,8,2,6,9,7,6,6,8,8,4,7,14,7,4,9,7,4,8,4,6,9,10,5,5,9,5,11,2,6,6,6,6,2,4,5,7,5,5,0,6,7,5,2,3,4,6,4,3,8,9,4,7,7,8,2,5,2,4.0,5,12,5,5,8,1,6,6,5,4,6,8,8,13,5,9,5,2,9,5,6,8,3,7,11,7,0.0,7,5,12,6,4,6,8,7,11,4,5,5,5,4,9,7,6,4,6,5,0,3,11,6,3,6,0,9,3,5,0,7,10,4,0,6,6,7,8,6,10,11,7,9,5,7,3,7,4,6,5,8,8,8,4,,5,6,6,14,8,1,11,7,3,10,0,3,3,2,2,5,7,5,3,9,6,7,4,5,3,6,8,6,4,6,13,7,0,6,7,14,4,16,8,5,8,13,21,5,6,5,23,3,8,13,5,5,24,7,14,0,4,13,5,7,2,19,8,6
2020-11-08 17:00:00,,7,8,8,5,10,2,4,5,7,5,9,6,10,7,5,5,7,11,6,5,12,7,6,8,1,7,8,6,5,8,9,7,4,8,14,6,4,12,8,3,8,5,5,9,7,2,5,10,6,9,4,5,6,7,5,2,4,5,7,5,4,23,6,9,5,0,3,6,5,4,2,8,9,5,8,7,8,1,5,6,6.0,4,20,4,4,5,3,4,6,5,4,6,6,8,14,5,10,5,1,9,5,5,8,4,7,11,6,0.0,7,5,12,13,5,7,9,9,12,4,4,5,5,3,8,7,6,5,7,5,0,3,7,5,4,5,0,9,3,6,2,6,9,4,0,5,6,7,10,5,11,11,10,9,4,7,0,8,4,11,4,7,8,7,3,,5,6,6,14,11,4,10,8,3,9,2,2,4,1,2,5,8,7,4,5,6,6,4,5,9,5,8,7,4,5,14,7,0,6,7,13,4,15,9,5,6,10,17,5,6,4,28,5,8,14,5,5,22,7,14,23,4,13,6,6,5,17,9,6
2020-11-08 18:00:00,,6,8,6,3,9,0,5,5,7,3,10,7,9,6,5,5,7,10,7,6,12,8,5,6,1,7,7,5,6,5,8,10,3,5,13,6,5,11,8,3,7,4,3,8,12,1,5,9,6,8,4,6,8,7,4,1,4,5,8,5,6,29,5,6,4,4,3,7,5,5,2,3,10,3,6,6,7,3,4,2,3.0,4,7,4,4,7,1,6,5,5,4,5,7,9,14,5,9,5,2,10,6,5,10,4,7,11,7,0.0,7,6,13,11,5,7,6,8,8,5,4,5,6,3,6,5,5,5,6,4,0,3,9,5,3,4,0,8,3,6,3,6,11,5,0,5,6,10,8,4,10,11,4,10,5,7,0,9,4,7,5,7,9,9,3,,6,6,5,14,10,2,10,4,3,3,2,3,11,3,0,6,6,5,4,7,6,2,4,5,0,6,7,6,4,6,13,6,0,7,7,13,4,19,7,5,5,12,8,5,6,4,22,3,7,14,5,5,21,6,15,23,4,11,5,5,2,18,9,6
2020-11-08 19:00:00,,5,9,3,6,10,0,4,4,5,2,11,5,9,6,4,5,6,11,5,6,9,6,5,6,1,5,7,5,2,5,7,11,3,5,12,5,7,7,9,3,6,4,1,7,6,3,5,7,5,7,5,4,6,6,5,3,3,5,8,4,11,36,7,6,5,0,1,9,5,5,3,6,9,6,7,6,8,1,4,3,5.0,5,18,4,3,8,2,4,4,4,5,5,6,9,13,5,9,5,2,8,7,4,10,3,7,10,6,0.0,8,6,10,12,5,5,8,7,9,2,4,4,4,4,8,3,5,5,6,4,4,3,7,5,1,4,0,7,4,3,0,6,6,4,0,5,6,8,6,5,8,11,7,10,5,7,0,7,3,15,4,7,9,6,3,,6,7,5,15,9,2,9,4,4,8,0,4,5,2,5,6,8,5,3,6,6,5,4,4,11,6,7,6,4,5,13,5,3,5,7,13,4,13,7,6,11,14,3,4,5,4,23,4,7,12,5,5,21,5,16,11,4,11,1,9,6,17,7,7
2020-11-08 20:00:00,,5,8,3,3,8,2,6,4,6,4,9,6,14,5,5,6,7,11,5,4,9,4,4,5,1,5,5,4,12,6,7,10,5,6,11,5,5,9,7,3,5,3,0,7,7,2,4,7,5,7,2,5,5,6,6,2,4,4,8,4,5,0,6,5,5,0,5,6,7,3,4,7,11,5,8,7,7,3,4,4,3.0,3,20,3,5,5,1,3,4,4,4,5,5,9,13,5,8,5,2,8,5,5,11,4,6,12,6,0.0,8,5,14,14,5,5,7,7,9,3,5,5,4,3,7,5,6,7,6,5,0,3,7,6,0,4,0,9,3,4,0,6,7,4,0,6,5,4,4,4,7,10,14,10,5,7,0,7,3,20,4,6,10,6,4,,6,5,6,15,9,3,8,1,4,5,2,2,10,1,0,6,6,5,0,8,6,2,4,5,10,6,7,5,5,6,11,4,2,7,6,10,5,19,8,5,15,8,8,4,4,4,16,3,5,13,5,5,20,6,16,17,4,10,1,10,5,15,7,6
2020-11-08 21:00:00,,6,7,3,3,7,0,4,4,7,3,7,7,15,6,4,4,6,13,5,4,10,5,4,6,1,6,6,4,12,6,5,7,4,4,11,5,6,8,6,2,9,3,2,7,6,2,4,6,5,7,2,5,7,7,6,1,5,4,7,3,3,0,6,3,4,0,2,5,7,4,3,5,7,7,8,7,7,3,5,4,3.0,3,9,3,5,7,2,4,4,3,6,6,7,8,16,4,7,5,2,11,5,4,12,3,7,9,6,0.0,9,5,12,13,7,5,7,7,8,5,5,4,7,3,7,4,7,3,5,4,2,3,6,5,0,4,0,7,4,3,2,5,5,4,0,6,5,4,4,4,5,10,7,9,4,7,9,6,3,16,3,6,10,7,3,,5,6,7,16,6,2,11,2,4,10,2,2,3,1,0,5,6,5,0,6,9,3,5,5,19,4,7,4,4,6,10,6,0,6,7,11,6,15,8,6,11,9,4,4,4,4,22,4,5,14,5,5,20,5,13,12,4,11,5,11,5,17,6,4
2020-11-08 22:00:00,,9,7,4,3,8,0,4,4,9,3,5,7,16,4,3,5,7,13,6,4,8,7,14,6,1,6,4,4,10,7,6,2,3,7,13,5,4,7,5,3,14,3,0,8,6,0,4,8,6,7,3,7,8,7,3,2,3,4,7,3,6,0,8,10,4,0,2,5,7,4,4,5,9,5,9,7,7,5,5,3,2.0,4,23,4,6,9,1,4,5,4,8,7,8,7,17,4,7,5,2,12,6,5,17,4,8,13,6,0.0,11,5,12,11,7,6,10,9,9,4,6,6,7,4,10,5,9,5,6,5,7,3,9,7,0,4,7,7,9,5,2,6,5,4,0,8,6,3,4,4,7,11,7,9,4,7,4,9,3,20,4,6,11,8,3,,6,9,7,16,5,2,10,1,4,4,0,2,6,3,6,5,7,6,0,7,13,3,6,6,13,5,7,6,5,4,10,4,0,7,7,13,7,17,8,7,3,8,4,4,5,5,23,3,6,16,5,6,20,6,15,8,4,13,4,12,5,13,5,5
2020-11-08 23:00:00,,7,7,1,4,7,0,3,3,7,2,4,7,9,6,5,7,6,12,6,5,10,6,14,6,2,7,2,5,9,7,7,6,3,10,10,5,4,14,3,3,15,3,0,8,8,2,4,8,7,9,5,6,9,7,4,1,4,4,7,4,9,0,8,5,4,1,2,5,8,5,3,5,7,4,8,7,7,2,6,4,4.0,6,11,3,7,7,2,5,5,4,7,7,9,6,16,4,9,6,3,13,7,5,11,3,8,11,6,0.0,9,6,12,14,7,5,13,8,10,7,7,6,7,5,11,5,9,6,6,5,2,3,9,4,10,3,3,9,6,7,2,6,7,4,0,10,8,2,4,4,6,12,5,9,3,8,2,8,4,11,3,6,9,9,4,,5,2,8,15,7,1,11,2,5,7,4,2,5,2,0,5,8,7,0,7,12,4,6,6,14,4,7,3,5,6,11,6,3,7,7,11,6,16,7,8,10,11,9,4,5,5,17,5,6,16,5,6,21,5,9,6,4,13,5,12,6,18,6,6
